Clayton Killinger CST BRANDS INC,Clayton Killinger,CST BRANDS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary Verdigets FIRST NBC BANK HOLDING CO,Mary Verdigets,FIRST NBC BANK HOLDING CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amin Maredia SPROUTS FARMERS MARKET,Amin Maredia,SPROUTS FARMERS MARKET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradley Lukow SPROUTS FARMERS MARKET,Bradley Lukow,SPROUTS FARMERS MARKET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bedi Singh NEWS CORP,Bedi Singh,NEWS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Lilly F N B CORP/FL,Brian Lilly,F N B CORP/FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vincent Calabrese F N B CORP/FL,Vincent Calabrese,F N B CORP/FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Harbaugh MALLINCKRODT PLC,Matthew Harbaugh,MALLINCKRODT PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlotte Arnold ANI PHARMACEUTICALS INC,Charlotte Arnold,ANI PHARMACEUTICALS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Carey ANI PHARMACEUTICALS INC,Stephen Carey,ANI PHARMACEUTICALS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Dolan FIRST COMMONWLTH FINL CP/PA,John Dolan,FIRST COMMONWLTH FINL CP/PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edward Lipkus FIRST COMMONWLTH FINL CP/PA,Edward Lipkus,FIRST COMMONWLTH FINL CP/PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Rout FIRST COMMONWLTH FINL CP/PA,Robert Rout,FIRST COMMONWLTH FINL CP/PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Reske FIRST COMMONWLTH FINL CP/PA,James Reske,FIRST COMMONWLTH FINL CP/PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zvi Glasman FOX FACTORY HOLDING CP,Zvi Glasman,FOX FACTORY HOLDING CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Sebra INDEPENDENCE REALTY TRUST,James Sebra,INDEPENDENCE REALTY TRUST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mindy West MURPHY USA INC,Mindy West,MURPHY USA INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefan Murry APPLIED OPTOELECTRONICS INC,Stefan Murry,APPLIED OPTOELECTRONICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Dunn APPLIED OPTOELECTRONICS INC,James Dunn,APPLIED OPTOELECTRONICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David K. RE/MAX HOLDINGS INC,David K.,RE/MAX HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karri Callahan RE/MAX HOLDINGS INC,Karri Callahan,RE/MAX HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Merdian LGI HOMES INC,Charles Merdian,LGI HOMES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Hartley SCIENCE APPLICATIONS INTL CP,John Hartley,SCIENCE APPLICATIONS INTL CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornelius Moses PTC INC,Cornelius Moses,PTC INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Glidden PTC INC,Jeffrey Glidden,PTC INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Miller PTC INC,Andrew Miller,PTC INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Hayek SURGICAL CARE AFFILIATES INC,Andrew Hayek,SURGICAL CARE AFFILIATES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom De SURGICAL CARE AFFILIATES INC,Tom De,SURGICAL CARE AFFILIATES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory Ehlinger IRWIN FINANCIAL CORP,Gregory Ehlinger,IRWIN FINANCIAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Chewens N B T BANCORP INC,Michael Chewens,N B T BANCORP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alison Bauerlein INOGEN INC,Alison Bauerlein,INOGEN INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Fehlman SIMMONS FIRST NATL CP  -CL A,Robert Fehlman,SIMMONS FIRST NATL CP  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F. Wolfinger DENNYS CORP,F. Wolfinger,DENNYS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neal Nackman G-III APPAREL GROUP LTD,Neal Nackman,G-III APPAREL GROUP LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Miller INSTALLED BLDG PRODUCTS INC,Michael Miller,INSTALLED BLDG PRODUCTS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Anderson KNOWLES CORP,John Anderson,KNOWLES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Byrne STERLING FINANCIAL CORP/WA,Daniel Byrne,STERLING FINANCIAL CORP/WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Rusnak STERLING FINANCIAL CORP/WA,Patrick Rusnak,STERLING FINANCIAL CORP/WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wendy Bell S & T BANCORP INC,Wendy Bell,S & T BANCORP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Kochvar S & T BANCORP INC,Mark Kochvar,S & T BANCORP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melinda Janik NEW MEDIA INVESTMENT GROUP,Melinda Janik,NEW MEDIA INVESTMENT GROUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Howard Averill TIME INC,Howard Averill,TIME INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Ripp TIME INC,Joseph Ripp,TIME INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Bairstow TIME INC,Jeffrey Bairstow,TIME INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Wagner CARETRUST REIT INC,William Wagner,CARETRUST REIT INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Simonson SABRE CORP,Richard Simonson,SABRE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Riggs EAGLE PHARMACEUTICALS INC,David Riggs,EAGLE PHARMACEUTICALS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ward Timken TIMKENSTEEL CORP,Ward Timken,TIMKENSTEEL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edward Biebrich CVB FINANCIAL CORP,Edward Biebrich,CVB FINANCIAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Thomas CVB FINANCIAL CORP,Richard Thomas,CVB FINANCIAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. Nicholson CVB FINANCIAL CORP,E. Nicholson,CVB FINANCIAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frank Steininger CIVEO CORP,Frank Steininger,CIVEO CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerry Weberling MAF BANCORP INC,Jerry Weberling,MAF BANCORP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Johnson PHIBRO ANIMAL HEALTH CORP,Richard Johnson,PHIBRO ANIMAL HEALTH CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Evans SCOTTS MIRACLE-GRO CO,David Evans,SCOTTS MIRACLE-GRO CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Coleman SCOTTS MIRACLE-GRO CO,Thomas Coleman,SCOTTS MIRACLE-GRO CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren Clamen ICONIX BRAND GROUP INC,Warren Clamen,ICONIX BRAND GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Lupinacci ICONIX BRAND GROUP INC,Jeff Lupinacci,ICONIX BRAND GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Jones ICONIX BRAND GROUP INC,David Jones,ICONIX BRAND GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Walsh CATALENT INC,Matthew Walsh,CATALENT INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neil Dougherty KEYSIGHT TECHNOLOGIES INC,Neil Dougherty,KEYSIGHT TECHNOLOGIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Workman NOW INC,Robert Workman,NOW INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Molinaro NOW INC,Daniel Molinaro,NOW INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicole Carrillo OPUS BANK,Nicole Carrillo,OPUS BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C. Richards WASHINGTON PRIME GROUP INC,C. Richards,WASHINGTON PRIME GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Yale WASHINGTON PRIME GROUP INC,Mark Yale,WASHINGTON PRIME GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Halkyard CAESARS ENTERTAINMENT CORP,Jonathan Halkyard,CAESARS ENTERTAINMENT CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donald Colvin CAESARS ENTERTAINMENT CORP,Donald Colvin,CAESARS ENTERTAINMENT CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Hession CAESARS ENTERTAINMENT CORP,Eric Hession,CAESARS ENTERTAINMENT CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Clark SLM CORP,Jonathan Clark,SLM CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph DePaulo SLM CORP,Joseph DePaulo,SLM CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven McGarry SLM CORP,Steven McGarry,SLM CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Boynton RAYONIER ADVANCED MATERIALS,Paul Boynton,RAYONIER ADVANCED MATERIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benson Woo RAYONIER ADVANCED MATERIALS,Benson Woo,RAYONIER ADVANCED MATERIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frank Ruperto RAYONIER ADVANCED MATERIALS,Frank Ruperto,RAYONIER ADVANCED MATERIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Schroeder CABOT OIL & GAS CORP,Scott Schroeder,CABOT OIL & GAS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phil Sr. DENBURY RESOURCES INC,Phil Sr.,DENBURY RESOURCES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Allen DENBURY RESOURCES INC,Mark Allen,DENBURY RESOURCES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timothy Fielding ADEPTUS HEALTH INC,Timothy Fielding,ADEPTUS HEALTH INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Doubles SYNCHRONY FINANCIAL,Brian Doubles,SYNCHRONY FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Tripodo TESCO CORP,Anthony Tripodo,TESCO CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Kayl TESCO CORP,Robert Kayl,TESCO CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dietmar Neidhardt TESCO CORP,Dietmar Neidhardt,TESCO CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Powell CISCO SYSTEMS INC,Dennis Powell,CISCO SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frank Calderoni CISCO SYSTEMS INC,Frank Calderoni,CISCO SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelly Kramer CISCO SYSTEMS INC,Kelly Kramer,CISCO SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jean Clifton READERS DIGEST ASSN INC,Jean Clifton,READERS DIGEST ASSN INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Williams READERS DIGEST ASSN INC,Thomas Williams,READERS DIGEST ASSN INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jon Kessler HEALTHEQUITY INC,Jon Kessler,HEALTHEQUITY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darcy Mott HEALTHEQUITY INC,Darcy Mott,HEALTHEQUITY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenn Muir HOLOGIC INC,Glenn Muir,HOLOGIC INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert McMahon HOLOGIC INC,Robert McMahon,HOLOGIC INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Manz PARAGON OFFSHORE PLC,Steven Manz,PARAGON OFFSHORE PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Young LANTHEUS HOLDINGS INC,Jeffrey Young,LANTHEUS HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Bakewell LANTHEUS HOLDINGS INC,John Bakewell,LANTHEUS HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Crowley LANTHEUS HOLDINGS INC,John Crowley,LANTHEUS HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Whelan DIPLOMAT PHARMACY INC,Sean Whelan,DIPLOMAT PHARMACY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donald Sherman DELPHI FINANCIAL GROUP INC,Donald Sherman,DELPHI FINANCIAL GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Burghart DELPHI FINANCIAL GROUP INC,Thomas Burghart,DELPHI FINANCIAL GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephan Kiratsous DELPHI FINANCIAL GROUP INC,Stephan Kiratsous,DELPHI FINANCIAL GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laurance Roberts EL POLLO LOCO HOLDINGS INC,Laurance Roberts,EL POLLO LOCO HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Prygocki MEDICIS PHARMACEUT CP  -CL A,Mark Prygocki,MEDICIS PHARMACEUT CP  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Peterson MEDICIS PHARMACEUT CP  -CL A,Richard Peterson,MEDICIS PHARMACEUT CP  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kendra Berger NTN BUZZTIME INC,Kendra Berger,NTN BUZZTIME INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Berg NTN BUZZTIME INC,Jeffrey Berg,NTN BUZZTIME INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ram Krishnan NTN BUZZTIME INC,Ram Krishnan,NTN BUZZTIME INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen Wolff NTN BUZZTIME INC,Allen Wolff,NTN BUZZTIME INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Abell TETRA TECHNOLOGIES INC/DE,Joseph Abell,TETRA TECHNOLOGIES INC/DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elijio Serrano TETRA TECHNOLOGIES INC/DE,Elijio Serrano,TETRA TECHNOLOGIES INC/DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Glazer VICOR CORP,Mark Glazer,VICOR CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Simms VICOR CORP,James Simms,VICOR CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Hinton MATRIA HEALTHCARE INC,Jeffrey Hinton,MATRIA HEALTHCARE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Voskuil HALYARD HEALTH INC,Steven Voskuil,HALYARD HEALTH INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Barton GRANITE CONSTRUCTION INC,William Barton,GRANITE CONSTRUCTION INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laurel Krzeminski GRANITE CONSTRUCTION INC,Laurel Krzeminski,GRANITE CONSTRUCTION INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Todd Stevens CALIFORNIA RESOURCES CORP,Todd Stevens,CALIFORNIA RESOURCES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Smith CALIFORNIA RESOURCES CORP,Marshall Smith,CALIFORNIA RESOURCES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert LaRose LANDSTAR SYSTEM INC,Robert LaRose,LANDSTAR SYSTEM INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Gattoni LANDSTAR SYSTEM INC,James Gattoni,LANDSTAR SYSTEM INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. Stout LANDSTAR SYSTEM INC,L. Stout,LANDSTAR SYSTEM INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas McCaffrey B/E AEROSPACE INC,Thomas McCaffrey,B/E AEROSPACE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Lower B/E AEROSPACE INC,Joseph Lower,B/E AEROSPACE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Pierce ORBITAL SCIENCES CORP,Garrett Pierce,ORBITAL SCIENCES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Draut KEMPER CORP/DE,Eric Draut,KEMPER CORP/DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Vigneau KEMPER CORP/DE,Dennis Vigneau,KEMPER CORP/DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frank Sodaro KEMPER CORP/DE,Frank Sodaro,KEMPER CORP/DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Slack ASHWORTH INC,Greg Slack,ASHWORTH INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kathy Sheffield AAON INC,Kathy Sheffield,AAON INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Asbjornson AAON INC,Scott Asbjornson,AAON INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Chapman GREAT WESTERN BANCORP INC,Peter Chapman,GREAT WESTERN BANCORP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Green ORCHESTRA THERAPEUTICS INC,Michael Green,ORCHESTRA THERAPEUTICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfred Nietzel CDK GLOBAL INC,Alfred Nietzel,CDK GLOBAL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kent Stanger MERIT MEDICAL SYSTEMS INC,Kent Stanger,MERIT MEDICAL SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Stephens MERIT MEDICAL SYSTEMS INC,Martin Stephens,MERIT MEDICAL SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernard Birkett MERIT MEDICAL SYSTEMS INC,Bernard Birkett,MERIT MEDICAL SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Aboaf CITIZENS FINANCIAL GROUP INC,Eric Aboaf,CITIZENS FINANCIAL GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Smith ANN INC,James Smith,ANN INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Nicholson ANN INC,Michael Nicholson,ANN INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sergio Castro CONTANGO OIL & GAS CO,Sergio Castro,CONTANGO OIL & GAS CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. Grady CONTANGO OIL & GAS CO,E. Grady,CONTANGO OIL & GAS CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Bambarger INTEGRAL SYSTEMS INC,William Bambarger,INTEGRAL SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imelda Navarro INTL BANCSHARES CORP,Imelda Navarro,INTL BANCSHARES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Hathaway ALLIED WASTE INDUSTRIES INC,Peter Hathaway,ALLIED WASTE INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Powlick K-SWISS INC  -CL A,George Powlick,K-SWISS INC  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrek Gafford TRUEBLUE INC,Derrek Gafford,TRUEBLUE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Polson PSYCHIATRIC SOLUTIONS INC,Jack Polson,PSYCHIATRIC SOLUTIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Turner PSYCHIATRIC SOLUTIONS INC,William Turner,PSYCHIATRIC SOLUTIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. Johnson HCA HEALTHCARE INC,R. Johnson,HCA HEALTHCARE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Rutherford HCA HEALTHCARE INC,William Rutherford,HCA HEALTHCARE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jon Olson XILINX INC,Jon Olson,XILINX INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Flores XILINX INC,Lorenzo Flores,XILINX INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Senft KLX INC,Michael Senft,KLX INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Langer URBAN EDGE PROPERTIES,Mark Langer,URBAN EDGE PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timothy Delmore ARCTIC CAT INC,Timothy Delmore,ARCTIC CAT INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Eperjesy ARCTIC CAT INC,Christopher Eperjesy,ARCTIC CAT INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glynis Bryan SWIFT TRANSPORTATION CO INC,Glynis Bryan,SWIFT TRANSPORTATION CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Luttrell WET SEAL INC  -CL A,John Luttrell,WET SEAL INC  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Benrubi WET SEAL INC  -CL A,Steven Benrubi,WET SEAL INC  -CL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Kearns LANNETT CO INC,Brian Kearns,LANNETT CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keith Ruck LANNETT CO INC,Keith Ruck,LANNETT CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Galvan LANNETT CO INC,Martin Galvan,LANNETT CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Nolan VISTA OUTDOOR INC,Stephen Nolan,VISTA OUTDOOR INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Uttz SHAKE SHACK INC,Jeff Uttz,SHAKE SHACK INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Vergnano CHEMOURS CO,Mark Vergnano,CHEMOURS CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Smith BJ SERVICES CO,Jeffrey Smith,BJ SERVICES CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajat Bahri TRIMBLE INC,Rajat Bahri,TRIMBLE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julie Shepard TRIMBLE INC,Julie Shepard,TRIMBLE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francois Delepine TRIMBLE INC,Francois Delepine,TRIMBLE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Painter TRIMBLE INC,Robert Painter,TRIMBLE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. Williams O'CHARLEY'S INC,R. Williams,O'CHARLEY'S INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roland Burns COMSTOCK RESOURCES INC,Roland Burns,COMSTOCK RESOURCES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Skalicky TRANSATLANTIC HOLDINGS INC,Steven Skalicky,TRANSATLANTIC HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Schlenker EXPONENT INC,Richard Schlenker,EXPONENT INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alan Hoskins ENERGIZER HOLDINGS INC,Alan Hoskins,ENERGIZER HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donald Adam BENCHMARK ELECTRONICS INC,Donald Adam,BENCHMARK ELECTRONICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Craig VITAL SIGNS INC,William Craig,VITAL SIGNS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Austin MATRIX SERVICE CO,George Austin,MATRIX SERVICE CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Long MATRIX SERVICE CO,Thomas Long,MATRIX SERVICE CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Cavanah MATRIX SERVICE CO,Kevin Cavanah,MATRIX SERVICE CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry Brover BARNES & NOBLE EDUCATION INC,Barry Brover,BARNES & NOBLE EDUCATION INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Shroyer ORBITAL ATK INC,John Shroyer,ORBITAL ATK INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Sexton ORBITAL ATK INC,Thomas Sexton,ORBITAL ATK INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Muenster ESCO TECHNOLOGIES INC,Gary Muenster,ESCO TECHNOLOGIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Might CABLE ONE INC,Thomas Might,CABLE ONE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Coyle CABLE ONE INC,Kevin Coyle,CABLE ONE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
